__UUID4__;44e53045-3338-4a42-acb8-a38a5817b84b
__CREATED-ON__;2021-01-13 13:38:54.295762
__DEF-URL__;http://pybpod-api.readthedocs.org
__DEF-TEXT__;This file contains data recorded during a session from the PyBpod system
__SOFTWARE__;PyBpod API v1.8.2
__HAS-HEADER__
TYPE;PC-TIME;BPOD-INITIAL-TIME;BPOD-FINAL-TIME;MSG;+INFO
EVENT;2021-01-13 13:41:42.079743;1.9402000000000001;;95;Port1Out
EVENT;2021-01-13 13:41:42.158532;2.0186;;94;Port1In
EVENT;2021-01-13 13:41:42.247294;2.1081000000000003;;95;Port1Out
EVENT;2021-01-13 13:41:42.303146;2.1639;;94;Port1In
EVENT;2021-01-13 13:41:42.395897;2.257;;95;Port1Out
EVENT;2021-01-13 13:41:42.463716;2.3242000000000003;;94;Port1In
EVENT;2021-01-13 13:41:42.560458;2.4211;;95;Port1Out
EVENT;2021-01-13 13:41:42.629273;2.4899;;94;Port1In
EVENT;2021-01-13 13:41:42.726015;2.5867;;95;Port1Out
EVENT;2021-01-13 13:41:42.809791;2.6701;;94;Port1In
EVENT;2021-01-13 13:41:42.915507;2.7759;;95;Port1Out
EVENT;2021-01-13 13:41:42.966372;2.8271;;94;Port1In
EVENT;2021-01-13 13:41:43.082063;2.9424;;95;Port1Out
EVENT;2021-01-13 13:41:43.135919;2.9968000000000004;;94;Port1In
EVENT;2021-01-13 13:41:43.246624;3.1065;;95;Port1Out
EVENT;2021-01-13 13:41:43.308457;3.1689000000000003;;94;Port1In
EVENT;2021-01-13 13:42:10.140700;30.0;;158;Tup
TRANSITION;2021-01-13 13:42:10.140700;30.0;;trial_start;
SOFTCODE;2021-01-13 13:42:10.140700;;;1;
EVENT;2021-01-13 13:42:10.575538;30.4358;;90;BNC1High
EVENT;2021-01-13 13:42:10.585511;30.445300000000003;;91;BNC1Low
EVENT;2021-01-13 13:42:10.585511;30.445500000000003;;90;BNC1High
EVENT;2021-01-13 13:42:10.585511;30.445600000000002;;91;BNC1Low
EVENT;2021-01-13 13:42:10.896678;30.756500000000003;;95;Port1Out
EVENT;2021-01-13 13:42:10.958513;30.8187;;94;Port1In
TRANSITION;2021-01-13 13:42:10.958513;30.8187;;open_valve;
EVENT;2021-01-13 13:42:11.008380;30.8687;;158;Tup
END-TRIAL;2021-01-13 13:42:11.008380;;;The trial ended;
INFO;2021-01-13 13:42:11.008380;165.731878;196.600581;TRIAL-BPOD-TIME;30.86870300000001
STATE;2021-01-13 13:42:11.008380;0;30.0;ITI;30.0
STATE;2021-01-13 13:42:11.008380;30.0;30.8187;trial_start;0.8186999999999998
STATE;2021-01-13 13:42:11.008380;30.8187;30.8687;open_valve;0.05000000000000071
TRIAL;2021-01-13 13:42:11.010375;;;New trial;
EVENT;2021-01-13 13:42:11.055255;0.0397;;95;Port1Out
EVENT;2021-01-13 13:42:11.132079;0.11660000000000001;;94;Port1In
EVENT;2021-01-13 13:42:11.217820;0.202;;95;Port1Out
EVENT;2021-01-13 13:42:11.268684;0.2531;;94;Port1In
EVENT;2021-01-13 13:42:11.376395;0.3608;;95;Port1Out
EVENT;2021-01-13 13:42:11.411302;0.3956;;94;Port1In
EVENT;2021-01-13 13:42:11.536966;0.5217;;95;Port1Out
EVENT;2021-01-13 13:42:11.563894;0.5485;;94;Port1In
EVENT;2021-01-13 13:42:11.701033;0.6856;;95;Port1Out
EVENT;2021-01-13 13:42:11.725967;0.7106;;94;Port1In
EVENT;2021-01-13 13:42:11.848146;0.8329000000000001;;95;Port1Out
EVENT;2021-01-13 13:42:11.906989;0.8916000000000001;;94;Port1In
EVENT;2021-01-13 13:42:12.018720;1.0030000000000001;;95;Port1Out
EVENT;2021-01-13 13:42:12.060578;1.0443;;94;Port1In
EVENT;2021-01-13 13:42:12.186243;1.1705;;95;Port1Out
EVENT;2021-01-13 13:42:12.221181;1.2054;;94;Port1In
EVENT;2021-01-13 13:42:12.327863;1.3130000000000002;;95;Port1Out
EVENT;2021-01-13 13:42:12.381719;1.3656000000000001;;94;Port1In
EVENT;2021-01-13 13:42:12.461536;1.4458;;95;Port1Out
EVENT;2021-01-13 13:42:12.530322;1.5145000000000002;;94;Port1In
EVENT;2021-01-13 13:42:12.617090;1.602;;95;Port1Out
EVENT;2021-01-13 13:42:12.682913;1.6676;;94;Port1In
EVENT;2021-01-13 13:42:12.780652;1.7644000000000002;;95;Port1Out
EVENT;2021-01-13 13:42:12.857447;1.8412000000000002;;94;Port1In
EVENT;2021-01-13 13:42:12.968151;1.9528;;95;Port1Out
EVENT;2021-01-13 13:42:13.026994;2.0119000000000002;;94;Port1In
EVENT;2021-01-13 13:42:13.141687;2.1253;;95;Port1Out
EVENT;2021-01-13 13:42:13.205516;2.1893000000000002;;94;Port1In
EVENT;2021-01-13 13:42:13.328189;2.3121;;95;Port1Out
EVENT;2021-01-13 13:42:13.353122;2.3373;;94;Port1In
EVENT;2021-01-13 13:42:13.464823;2.4490000000000003;;95;Port1Out
EVENT;2021-01-13 13:42:13.525660;2.5098000000000003;;94;Port1In
EVENT;2021-01-13 13:42:13.637362;2.6213;;95;Port1Out
EVENT;2021-01-13 13:42:13.683239;2.6677;;94;Port1In
EVENT;2021-01-13 13:42:35.196708;24.180300000000003;;95;Port1Out
EVENT;2021-01-13 13:42:35.270508;24.253800000000002;;94;Port1In
EVENT;2021-01-13 13:42:35.379217;24.363300000000002;;95;Port1Out
EVENT;2021-01-13 13:42:35.424098;24.4078;;94;Port1In
EVENT;2021-01-13 13:42:41.016143;30.0;;158;Tup
TRANSITION;2021-01-13 13:42:41.016143;30.0;;trial_start;
SOFTCODE;2021-01-13 13:42:41.016143;;;1;
EVENT;2021-01-13 13:42:41.474937;30.4588;;90;BNC1High
EVENT;2021-01-13 13:42:41.483913;30.468400000000003;;91;BNC1Low
EVENT;2021-01-13 13:42:41.484910;30.468500000000002;;90;BNC1High
EVENT;2021-01-13 13:42:41.484910;30.468600000000002;;91;BNC1Low
EVENT;2021-01-13 13:42:41.816398;30.8004;;95;Port1Out
EVENT;2021-01-13 13:42:41.856292;30.840200000000003;;94;Port1In
TRANSITION;2021-01-13 13:42:41.856292;30.840200000000003;;open_valve;
EVENT;2021-01-13 13:42:41.906161;30.8902;;158;Tup
END-TRIAL;2021-01-13 13:42:41.906161;;;The trial ended;
INFO;2021-01-13 13:42:41.906161;196.607578;227.497781;TRIAL-BPOD-TIME;30.890203000000014
STATE;2021-01-13 13:42:41.906161;0;30.0;ITI;30.0
STATE;2021-01-13 13:42:41.906161;30.0;30.840200000000003;trial_start;0.840200000000003
STATE;2021-01-13 13:42:41.906161;30.840200000000003;30.8902;open_valve;0.04999999999999716
TRIAL;2021-01-13 13:42:41.908506;;;New trial;
EVENT;2021-01-13 13:42:41.951392;0.0375;;95;Port1Out
EVENT;2021-01-13 13:42:42.033172;0.1197;;94;Port1In
EVENT;2021-01-13 13:42:42.121024;0.2073;;95;Port1Out
EVENT;2021-01-13 13:42:42.164910;0.252;;94;Port1In
EVENT;2021-01-13 13:42:42.271188;0.3577;;95;Port1Out
EVENT;2021-01-13 13:42:42.304875;0.3911;;94;Port1In
EVENT;2021-01-13 13:42:42.427547;0.5137;;95;Port1Out
EVENT;2021-01-13 13:42:42.457468;0.5437000000000001;;94;Port1In
EVENT;2021-01-13 13:42:42.580174;0.6664;;95;Port1Out
EVENT;2021-01-13 13:42:42.615152;0.7011000000000001;;94;Port1In
EVENT;2021-01-13 13:42:42.733536;0.8199000000000001;;95;Port1Out
EVENT;2021-01-13 13:42:42.775424;0.8614;;94;Port1In
EVENT;2021-01-13 13:42:42.894108;0.9802000000000001;;95;Port1Out
EVENT;2021-01-13 13:42:42.939986;1.0264;;94;Port1In
EVENT;2021-01-13 13:42:43.026755;1.1121;;95;Port1Out
EVENT;2021-01-13 13:42:43.091579;1.1778;;94;Port1In
EVENT;2021-01-13 13:42:43.205275;1.2912000000000001;;95;Port1Out
EVENT;2021-01-13 13:42:43.262124;1.3487;;94;Port1In
EVENT;2021-01-13 13:42:43.365846;1.4511;;95;Port1Out
EVENT;2021-01-13 13:42:43.425695;1.5119;;94;Port1In
EVENT;2021-01-13 13:42:43.531403;1.618;;95;Port1Out
EVENT;2021-01-13 13:42:43.582267;1.669;;94;Port1In
EVENT;2021-01-13 13:42:43.689979;1.7769000000000001;;95;Port1Out
EVENT;2021-01-13 13:42:43.740843;1.828;;94;Port1In
EVENT;2021-01-13 13:42:43.860523;1.9469;;95;Port1Out
EVENT;2021-01-13 13:42:43.907397;1.9931;;94;Port1In
EVENT;2021-01-13 13:42:44.011120;2.0971;;95;Port1Out
EVENT;2021-01-13 13:42:44.064976;2.1513;;94;Port1In
EVENT;2021-01-13 13:42:44.150747;2.2367;;95;Port1Out
EVENT;2021-01-13 13:42:44.219563;2.3053;;94;Port1In
EVENT;2021-01-13 13:42:44.306333;2.3928000000000003;;95;Port1Out
EVENT;2021-01-13 13:42:44.386119;2.4728000000000003;;94;Port1In
EVENT;2021-01-13 13:42:44.471888;2.5584000000000002;;95;Port1Out
EVENT;2021-01-13 13:42:44.537712;2.6239000000000003;;94;Port1In
EVENT;2021-01-13 13:42:44.623482;2.7096;;95;Port1Out
EVENT;2021-01-13 13:42:44.692299;2.7785;;94;Port1In
EVENT;2021-01-13 13:42:44.779066;2.8658;;95;Port1Out
EVENT;2021-01-13 13:42:44.842896;2.9296;;94;Port1In
EVENT;2021-01-13 13:42:44.936645;3.0226;;95;Port1Out
EVENT;2021-01-13 13:42:45.003467;3.0898000000000003;;94;Port1In
EVENT;2021-01-13 13:42:45.094224;3.1807000000000003;;95;Port1Out
EVENT;2021-01-13 13:42:45.155061;3.2413000000000003;;94;Port1In
EVENT;2021-01-13 13:42:45.246816;3.3323;;95;Port1Out
EVENT;2021-01-13 13:42:45.316628;3.4025000000000003;;94;Port1In
EVENT;2021-01-13 13:42:45.402400;3.488;;95;Port1Out
EVENT;2021-01-13 13:42:45.478197;3.5647;;94;Port1In
EVENT;2021-01-13 13:42:45.561973;3.6486;;95;Port1Out
EVENT;2021-01-13 13:42:45.623807;3.7093000000000003;;94;Port1In
EVENT;2021-01-13 13:42:45.716560;3.8023000000000002;;95;Port1Out
EVENT;2021-01-13 13:42:45.775402;3.8612;;94;Port1In
EVENT;2021-01-13 13:42:45.868154;3.9541000000000004;;95;Port1Out
EVENT;2021-01-13 13:42:45.929988;4.0162;;94;Port1In
EVENT;2021-01-13 13:42:46.043684;4.1295;;95;Port1Out
EVENT;2021-01-13 13:42:46.115493;4.2014000000000005;;94;Port1In
EVENT;2021-01-13 13:42:46.208245;4.2944;;95;Port1Out
EVENT;2021-01-13 13:42:46.270080;4.3565000000000005;;94;Port1In
EVENT;2021-01-13 13:42:46.364826;4.4514000000000005;;95;Port1Out
EVENT;2021-01-13 13:42:46.451596;4.5379000000000005;;94;Port1In
EVENT;2021-01-13 13:42:46.553321;4.6399;;95;Port1Out
EVENT;2021-01-13 13:42:46.616154;4.702100000000001;;94;Port1In
EVENT;2021-01-13 13:42:46.715887;4.8023;;95;Port1Out
EVENT;2021-01-13 13:42:46.781711;4.8677;;94;Port1In
EVENT;2021-01-13 13:42:46.876458;4.9626;;95;Port1Out
EVENT;2021-01-13 13:42:46.947270;5.0331;;94;Port1In
EVENT;2021-01-13 13:42:47.045007;5.131600000000001;;95;Port1Out
EVENT;2021-01-13 13:42:47.100857;5.1875;;94;Port1In
EVENT;2021-01-13 13:42:47.220537;5.3062000000000005;;95;Port1Out
EVENT;2021-01-13 13:42:47.266414;5.3523000000000005;;94;Port1In
EVENT;2021-01-13 13:42:47.368143;5.4545;;95;Port1Out
EVENT;2021-01-13 13:42:47.416014;5.5022;;94;Port1In
EVENT;2021-01-13 13:42:47.514753;5.6008000000000004;;95;Port1Out
EVENT;2021-01-13 13:42:47.570601;5.6567;;94;Port1In
EVENT;2021-01-13 13:42:47.669337;5.7553;;95;Port1Out
EVENT;2021-01-13 13:42:47.725188;5.811100000000001;;94;Port1In
EVENT;2021-01-13 13:42:47.829909;5.9169;;95;Port1Out
EVENT;2021-01-13 13:42:47.886755;5.9729;;94;Port1In
EVENT;2021-01-13 13:42:47.981502;6.0679;;95;Port1Out
EVENT;2021-01-13 13:42:48.039348;6.125500000000001;;94;Port1In
EVENT;2021-01-13 13:42:48.139081;6.2258000000000004;;95;Port1Out
EVENT;2021-01-13 13:42:48.199918;6.286700000000001;;94;Port1In
EVENT;2021-01-13 13:42:48.306633;6.392600000000001;;95;Port1Out
EVENT;2021-01-13 13:42:48.359492;6.4454;;94;Port1In
EVENT;2021-01-13 13:42:48.459254;6.5457;;95;Port1Out
EVENT;2021-01-13 13:42:48.514078;6.6001;;94;Port1In
EVENT;2021-01-13 13:42:48.620792;6.7061;;95;Port1Out
EVENT;2021-01-13 13:42:48.671658;6.757300000000001;;94;Port1In
EVENT;2021-01-13 13:42:48.768398;6.854100000000001;;95;Port1Out
EVENT;2021-01-13 13:42:48.830233;6.9165;;94;Port1In
EVENT;2021-01-13 13:42:48.933957;7.0208;;95;Port1Out
EVENT;2021-01-13 13:42:48.989806;7.075200000000001;;94;Port1In
EVENT;2021-01-13 13:42:49.104499;7.1904;;95;Port1Out
EVENT;2021-01-13 13:42:49.155363;7.2416;;94;Port1In
EVENT;2021-01-13 13:42:49.256094;7.3420000000000005;;95;Port1Out
EVENT;2021-01-13 13:42:49.315934;7.402900000000001;;94;Port1In
EVENT;2021-01-13 13:42:49.415667;7.501200000000001;;95;Port1Out
EVENT;2021-01-13 13:42:49.469524;7.5556;;94;Port1In
EVENT;2021-01-13 13:42:49.569258;7.6559;;95;Port1Out
EVENT;2021-01-13 13:42:49.630093;7.716600000000001;;94;Port1In
EVENT;2021-01-13 13:42:49.726835;7.813400000000001;;95;Port1Out
EVENT;2021-01-13 13:42:49.789667;7.875800000000001;;94;Port1In
EVENT;2021-01-13 13:42:49.903363;7.989000000000001;;95;Port1Out
EVENT;2021-01-13 13:42:49.954227;8.0403;;94;Port1In
EVENT;2021-01-13 13:42:50.053959;8.140600000000001;;95;Port1Out
EVENT;2021-01-13 13:42:50.117790;8.203000000000001;;94;Port1In
EVENT;2021-01-13 13:42:50.245448;8.331100000000001;;95;Port1Out
EVENT;2021-01-13 13:42:50.289331;8.3758;;94;Port1In
EVENT;2021-01-13 13:43:01.914243;20.0;;158;Tup
TRANSITION;2021-01-13 13:43:01.914243;20.0;;trial_start;
SOFTCODE;2021-01-13 13:43:01.914243;;;1;
EVENT;2021-01-13 13:43:02.357060;20.4437;;90;BNC1High
EVENT;2021-01-13 13:43:02.367034;20.453300000000002;;91;BNC1Low
EVENT;2021-01-13 13:43:02.367034;20.453400000000002;;90;BNC1High
EVENT;2021-01-13 13:43:02.368031;20.453500000000002;;91;BNC1Low
EVENT;2021-01-13 13:43:02.618361;20.7038;;95;Port1Out
EVENT;2021-01-13 13:43:02.651274;20.7371;;94;Port1In
TRANSITION;2021-01-13 13:43:02.651274;20.7371;;open_valve;
EVENT;2021-01-13 13:43:02.701573;20.787100000000002;;158;Tup
END-TRIAL;2021-01-13 13:43:02.701573;;;The trial ended;
INFO;2021-01-13 13:43:02.701573;227.505178;248.292281;TRIAL-BPOD-TIME;20.787103000000002
STATE;2021-01-13 13:43:02.701573;0;20.0;ITI;20.0
STATE;2021-01-13 13:43:02.701573;20.0;20.7371;trial_start;0.7371000000000016
STATE;2021-01-13 13:43:02.701573;20.7371;20.787100000000002;open_valve;0.05000000000000071
TRIAL;2021-01-13 13:43:02.704565;;;New trial;
EVENT;2021-01-13 13:43:02.749446;0.0402;;95;Port1Out
EVENT;2021-01-13 13:43:02.816945;0.1076;;94;Port1In
EVENT;2021-01-13 13:43:02.899965;0.19110000000000002;;95;Port1Out
EVENT;2021-01-13 13:43:02.938096;0.22920000000000001;;94;Port1In
EVENT;2021-01-13 13:43:03.062116;0.3534;;95;Port1Out
EVENT;2021-01-13 13:43:03.092035;0.3834;;94;Port1In
EVENT;2021-01-13 13:43:03.182017;0.4726;;95;Port1Out
EVENT;2021-01-13 13:43:03.238835;0.53;;94;Port1In
EVENT;2021-01-13 13:43:03.328598;0.6194000000000001;;95;Port1Out
EVENT;2021-01-13 13:43:03.396421;0.6866;;94;Port1In
EVENT;2021-01-13 13:43:03.505649;0.7963;;95;Port1Out
EVENT;2021-01-13 13:43:03.568500;0.8587;;94;Port1In
EVENT;2021-01-13 13:43:03.663280;0.9535;;95;Port1Out
EVENT;2021-01-13 13:43:03.725115;1.0158;;94;Port1In
EVENT;2021-01-13 13:43:03.824846;1.1163;;95;Port1Out
EVENT;2021-01-13 13:43:03.888678;1.1786;;94;Port1In
EVENT;2021-01-13 13:43:03.988439;1.2791000000000001;;95;Port1Out
EVENT;2021-01-13 13:43:04.049246;1.34;;94;Port1In
EVENT;2021-01-13 13:43:04.149011;1.4403000000000001;;95;Port1Out
EVENT;2021-01-13 13:43:04.204832;1.4963;;94;Port1In
EVENT;2021-01-13 13:43:04.311545;1.6023;;95;Port1Out
EVENT;2021-01-13 13:43:04.364406;1.655;;94;Port1In
EVENT;2021-01-13 13:43:32.710598;30.0;;158;Tup
TRANSITION;2021-01-13 13:43:32.710598;30.0;;trial_start;
SOFTCODE;2021-01-13 13:43:32.710598;;;1;
EVENT;2021-01-13 13:43:33.150422;30.44;;90;BNC1High
EVENT;2021-01-13 13:43:33.159398;30.4497;;91;BNC1Low
EVENT;2021-01-13 13:43:33.159398;30.4498;;90;BNC1High
EVENT;2021-01-13 13:43:33.159398;30.449900000000003;;91;BNC1Low
EVENT;2021-01-13 13:43:33.419702;30.709500000000002;;95;Port1Out
EVENT;2021-01-13 13:43:33.462587;30.7524;;94;Port1In
TRANSITION;2021-01-13 13:43:33.462587;30.7524;;open_valve;
EVENT;2021-01-13 13:43:33.512455;30.802400000000002;;158;Tup
END-TRIAL;2021-01-13 13:43:33.512455;;;The trial ended;
INFO;2021-01-13 13:43:33.512455;248.300479;279.102881;TRIAL-BPOD-TIME;30.80240200000003
STATE;2021-01-13 13:43:33.512455;0;30.0;ITI;30.0
STATE;2021-01-13 13:43:33.512455;30.0;30.7524;trial_start;0.7524000000000015
STATE;2021-01-13 13:43:33.512455;30.7524;30.802400000000002;open_valve;0.05000000000000071
TRIAL;2021-01-13 13:43:33.514449;;;New trial;
EVENT;2021-01-13 13:43:33.568305;0.048;;95;Port1Out
EVENT;2021-01-13 13:43:33.646096;0.12660000000000002;;94;Port1In
EVENT;2021-01-13 13:43:33.890444;0.37060000000000004;;95;Port1Out
EVENT;2021-01-13 13:43:33.927346;0.40700000000000003;;94;Port1In
EVENT;2021-01-13 13:43:34.047028;0.5276000000000001;;95;Port1Out
EVENT;2021-01-13 13:43:34.081945;0.5623;;94;Port1In
EVENT;2021-01-13 13:43:34.221186;0.7014;;95;Port1Out
EVENT;2021-01-13 13:43:34.246118;0.7266;;94;Port1In
EVENT;2021-01-13 13:43:34.349858;0.8306;;95;Port1Out
EVENT;2021-01-13 13:43:34.413760;0.8929;;94;Port1In
EVENT;2021-01-13 13:43:34.519061;0.9989;;95;Port1Out
EVENT;2021-01-13 13:43:34.572916;1.0530000000000002;;94;Port1In
EVENT;2021-01-13 13:43:34.679632;1.1589;;95;Port1Out
EVENT;2021-01-13 13:43:34.720521;1.2001000000000002;;94;Port1In
EVENT;2021-01-13 13:43:34.807290;1.2876;;95;Port1Out
EVENT;2021-01-13 13:43:34.871119;1.3515000000000001;;94;Port1In
EVENT;2021-01-13 13:43:34.956919;1.4371;;95;Port1Out
EVENT;2021-01-13 13:43:35.028697;1.5083;;94;Port1In
EVENT;2021-01-13 13:43:35.116463;1.5958;;95;Port1Out
EVENT;2021-01-13 13:43:35.181289;1.6612;;94;Port1In
EVENT;2021-01-13 13:43:35.259082;1.7395;;95;Port1Out
EVENT;2021-01-13 13:43:35.329892;1.8098;;94;Port1In
EVENT;2021-01-13 13:43:35.413668;1.8936000000000002;;95;Port1Out
EVENT;2021-01-13 13:43:35.477497;1.9574;;94;Port1In
EVENT;2021-01-13 13:43:35.557285;2.0375;;95;Port1Out
EVENT;2021-01-13 13:43:35.624105;2.1047000000000002;;94;Port1In
EVENT;2021-01-13 13:43:35.702895;2.1828000000000003;;95;Port1Out
EVENT;2021-01-13 13:43:35.773706;2.2532;;94;Port1In
EVENT;2021-01-13 13:43:35.855487;2.3351;;95;Port1Out
EVENT;2021-01-13 13:43:35.925300;2.4054;;94;Port1In
EVENT;2021-01-13 13:43:36.011070;2.4911000000000003;;95;Port1Out
EVENT;2021-01-13 13:43:36.101828;2.5825;;94;Port1In
EVENT;2021-01-13 13:43:36.202558;2.6827;;95;Port1Out
EVENT;2021-01-13 13:43:36.271375;2.7515;;94;Port1In
EVENT;2021-01-13 13:43:36.357145;2.8372;;95;Port1Out
EVENT;2021-01-13 13:43:36.422969;2.9028;;94;Port1In
EVENT;2021-01-13 13:43:36.514723;2.9938000000000002;;95;Port1Out
EVENT;2021-01-13 13:43:36.587529;3.0673000000000004;;94;Port1In
EVENT;2021-01-13 13:43:36.671305;3.1510000000000002;;95;Port1Out
EVENT;2021-01-13 13:43:36.731177;3.2117;;94;Port1In
EVENT;2021-01-13 13:43:36.838857;3.3194000000000004;;95;Port1Out
EVENT;2021-01-13 13:43:36.915651;3.3948;;94;Port1In
EVENT;2021-01-13 13:43:37.011395;3.4915000000000003;;95;Port1Out
EVENT;2021-01-13 13:43:37.062260;3.5425;;94;Port1In
EVENT;2021-01-13 13:43:37.152019;3.6319000000000004;;95;Port1Out
EVENT;2021-01-13 13:43:37.224825;3.7057;;94;Port1In
EVENT;2021-01-13 13:43:37.311592;3.7912000000000003;;95;Port1Out
EVENT;2021-01-13 13:43:37.378414;3.8584;;94;Port1In
EVENT;2021-01-13 13:43:37.477150;3.9569;;95;Port1Out
EVENT;2021-01-13 13:43:37.546963;4.0274;;94;Port1In
EVENT;2021-01-13 13:43:37.642708;4.1223;;95;Port1Out
EVENT;2021-01-13 13:43:37.711523;4.1913;;94;Port1In
EVENT;2021-01-13 13:43:37.819235;4.299;;95;Port1Out
EVENT;2021-01-13 13:43:37.904009;4.3843000000000005;;94;Port1In
EVENT;2021-01-13 13:44:13.520759;40.0;;158;Tup
TRANSITION;2021-01-13 13:44:13.520759;40.0;;trial_start;
SOFTCODE;2021-01-13 13:44:13.520759;;;1;
EVENT;2021-01-13 13:44:13.951608;40.4307;;90;BNC1High
EVENT;2021-01-13 13:44:13.961581;40.440200000000004;;91;BNC1Low
EVENT;2021-01-13 13:44:13.961581;40.440400000000004;;90;BNC1High
EVENT;2021-01-13 13:44:13.961581;40.4405;;91;BNC1Low
EVENT;2021-01-13 13:44:14.174014;40.653800000000004;;95;Port1Out
EVENT;2021-01-13 13:44:14.203935;40.683800000000005;;94;Port1In
TRANSITION;2021-01-13 13:44:14.203935;40.683800000000005;;open_valve;
EVENT;2021-01-13 13:44:14.254797;40.7338;;158;Tup
END-TRIAL;2021-01-13 13:44:14.254797;;;The trial ended;
INFO;2021-01-13 13:44:14.254797;279.110678;319.844482;TRIAL-BPOD-TIME;40.73380400000002
STATE;2021-01-13 13:44:14.254797;0;40.0;ITI;40.0
STATE;2021-01-13 13:44:14.254797;40.0;40.683800000000005;trial_start;0.6838000000000051
STATE;2021-01-13 13:44:14.254797;40.683800000000005;40.7338;open_valve;0.04999999999999716
TRIAL;2021-01-13 13:44:14.256791;;;New trial;
EVENT;2021-01-13 13:44:14.307738;0.0446;;95;Port1Out
EVENT;2021-01-13 13:44:14.379516;0.11670000000000001;;94;Port1In
EVENT;2021-01-13 13:44:14.457308;0.1951;;95;Port1Out
EVENT;2021-01-13 13:44:14.500194;0.2381;;94;Port1In
EVENT;2021-01-13 13:44:14.612892;0.3514;;95;Port1Out
EVENT;2021-01-13 13:44:14.649793;0.3879;;94;Port1In
EVENT;2021-01-13 13:44:14.774638;0.5122;;95;Port1Out
EVENT;2021-01-13 13:44:14.795582;0.5326000000000001;;94;Port1In
EVENT;2021-01-13 13:44:14.906312;0.6443;;95;Port1Out
EVENT;2021-01-13 13:44:14.961186;0.6986;;94;Port1In
EVENT;2021-01-13 13:44:15.065359;0.8027000000000001;;95;Port1Out
EVENT;2021-01-13 13:44:15.119221;0.8568;;94;Port1In
EVENT;2021-01-13 13:44:15.221237;0.9591000000000001;;95;Port1Out
EVENT;2021-01-13 13:44:15.272105;1.01;;94;Port1In
EVENT;2021-01-13 13:44:15.354393;1.0919;;95;Port1Out
EVENT;2021-01-13 13:44:15.424206;1.1621000000000001;;94;Port1In
EVENT;2021-01-13 13:44:15.514994;1.2534;;95;Port1Out
EVENT;2021-01-13 13:44:15.582782;1.3205;;94;Port1In
EVENT;2021-01-13 13:44:15.675534;1.4134;;95;Port1Out
EVENT;2021-01-13 13:44:15.736371;1.474;;94;Port1In
EVENT;2021-01-13 13:44:15.822142;1.5597;;95;Port1Out
EVENT;2021-01-13 13:44:15.893950;1.6317000000000002;;94;Port1In
EVENT;2021-01-13 13:44:15.974734;1.7117;;95;Port1Out
EVENT;2021-01-13 13:44:16.044548;1.7822;;94;Port1In
EVENT;2021-01-13 13:44:16.117354;1.855;;95;Port1Out
EVENT;2021-01-13 13:44:16.184207;1.9220000000000002;;94;Port1In
EVENT;2021-01-13 13:44:16.258974;1.9966000000000002;;95;Port1Out
EVENT;2021-01-13 13:44:16.332776;2.0703;;94;Port1In
EVENT;2021-01-13 13:44:16.414558;2.1522;;95;Port1Out
EVENT;2021-01-13 13:44:16.477390;2.2145;;94;Port1In
EVENT;2021-01-13 13:44:16.553187;2.2908;;95;Port1Out
EVENT;2021-01-13 13:44:16.618014;2.3564000000000003;;94;Port1In
EVENT;2021-01-13 13:44:16.698797;2.4367;;95;Port1Out
EVENT;2021-01-13 13:44:16.756643;2.4942;;94;Port1In
EVENT;2021-01-13 13:44:16.851391;2.5892;;95;Port1Out
EVENT;2021-01-13 13:44:16.915219;2.6532;;94;Port1In
EVENT;2021-01-13 13:44:17.002984;2.7408;;95;Port1Out
EVENT;2021-01-13 13:44:17.081774;2.8194000000000004;;94;Port1In
EVENT;2021-01-13 13:44:17.175523;2.9127;;95;Port1Out
EVENT;2021-01-13 13:44:17.242344;2.9798;;94;Port1In
EVENT;2021-01-13 13:44:17.337127;3.0746;;95;Port1Out
EVENT;2021-01-13 13:44:17.409926;3.1482;;94;Port1In
EVENT;2021-01-13 13:44:17.503646;3.2411000000000003;;95;Port1Out
EVENT;2021-01-13 13:44:17.570467;3.3081;;94;Port1In
EVENT;2021-01-13 13:44:17.658234;3.3957;;95;Port1Out
EVENT;2021-01-13 13:44:17.731037;3.4693;;94;Port1In
EVENT;2021-01-13 13:44:17.821794;3.5587;;95;Port1Out
EVENT;2021-01-13 13:44:17.893602;3.6309;;94;Port1In
EVENT;2021-01-13 13:44:17.982367;3.7202;;95;Port1Out
EVENT;2021-01-13 13:44:18.051211;3.7891000000000004;;94;Port1In
EVENT;2021-01-13 13:44:18.180835;3.919;;95;Port1Out
EVENT;2021-01-13 13:44:18.232697;3.9701000000000004;;94;Port1In
EVENT;2021-01-13 13:44:18.342403;4.0795;;95;Port1Out
EVENT;2021-01-13 13:44:18.406231;4.1437;;94;Port1In
EVENT;2021-01-13 13:44:54.263340;40.0;;158;Tup
TRANSITION;2021-01-13 13:44:54.263340;40.0;;trial_start;
SOFTCODE;2021-01-13 13:44:54.263340;;;1;
EVENT;2021-01-13 13:44:54.693190;40.430800000000005;;90;BNC1High
EVENT;2021-01-13 13:44:54.703163;40.4403;;91;BNC1Low
EVENT;2021-01-13 13:44:54.703163;40.440400000000004;;90;BNC1High
EVENT;2021-01-13 13:44:54.703163;40.4405;;91;BNC1Low
EVENT;2021-01-13 13:44:54.703163;40.4406;;90;BNC1High
